date_str,year_month,year,cost_gas_eur_mwh,cost_coal_eur_mwh,cost_diesel_eur_mwh,cost_uranium_eur_mwh,eu_ets_price_eur_tco2
2023-06-27,2023-06,2023,32.13,12.909392385362226,,2.9728630853000566,
2023-06-28,2023-06,2023,33.82,12.854321341051323,,2.9728630853000566,
2023-06-29,2023-06,2023,32.43,12.903055315478163,,2.9728630853000566,
2023-06-30,2023-06,2023,33.55,13.066071569812589,,2.9728630853000566,
2023-07-01,2023-07,2023,37.54,13.066071569812589,,2.9728630853000566,
2023-07-02,2023-07,2023,38.24,13.066071569812589,,2.9728630853000566,
2023-07-03,2023-07,2023,37.55,13.673159631870774,,2.9728630853000566,
2023-07-04,2023-07,2023,33.91,13.673159631870774,,2.9728630853000566,
2023-07-05,2023-07,2023,35.19,13.921577242653735,,2.9728630853000566,
2023-07-06,2023-07,2023,33.05,13.267687600605546,,2.9728630853000566,
2023-07-07,2023-07,2023,32.4,13.045717730095372,,2.9728630853000566,
2023-07-08,2023-07,2023,31.95,13.045717730095372,,2.9728630853000566,
2023-07-09,2023-07,2023,33.73,13.045717730095372,,2.9728630853000566,
2023-07-10,2023-07,2023,34.29,12.486904290629777,,2.9728630853000566,
2023-07-11,2023-07,2023,30.35,11.82072903624755,,2.9728630853000566,
2023-07-12,2023-07,2023,29.54,11.655858542586678,,2.9728630853000566,
2023-07-13,2023-07,2023,29.79,11.4367164888081,,2.9728630853000566,
2023-07-14,2023-07,2023,27.27,11.367237673968187,,2.9728630853000566,
2023-07-15,2023-07,2023,25.01,11.367237673968187,,2.9728630853000566,
2023-07-16,2023-07,2023,23.63,11.367237673968187,,2.9728630853000566,
2023-07-17,2023-07,2023,26.01,11.39572413135022,,2.9728630853000566,
2023-07-18,2023-07,2023,29.15,11.844891291243009,,2.9728630853000566,
2023-07-19,2023-07,2023,30.79,11.87048571306464,,2.9728630853000566,
2023-07-20,2023-07,2023,28.8,12.06000060082858,,2.9728630853000566,
2023-07-21,2023-07,2023,30.09,12.188936906894407,,2.9728630853000566,
2023-07-22,2023-07,2023,28.85,12.188936906894407,,2.9728630853000566,
2023-07-23,2023-07,2023,25.64,12.188936906894407,,2.9728630853000566,
2023-07-24,2023-07,2023,29.67,12.2570461705108,,2.9728630853000566,
2023-07-25,2023-07,2023,31.05,12.30925258984213,,2.9728630853000566,
2023-07-26,2023-07,2023,31.62,12.3289734574558,,2.9728630853000566,
2023-07-27,2023-07,2023,28.72,12.297910927329461,,2.9728630853000566,
2023-07-28,2023-07,2023,26.7,12.359137733397421,,2.9728630853000566,
2023-07-29,2023-07,2023,22.96,12.359137733397421,,2.9728630853000566,
2023-07-30,2023-07,2023,23.76,12.359137733397421,,2.9728630853000566,
2023-07-31,2023-07,2023,25.9,11.812228832039873,,2.9728630853000566,
2023-08-01,2023-08,2023,29.34,11.600708781463581,,2.9728630853000566,
2023-08-02,2023-08,2023,27.13,11.734947363661863,,2.9728630853000566,
2023-08-03,2023-08,2023,28.9,12.140037091380245,,2.9728630853000566,
2023-08-04,2023-08,2023,28.83,12.126189999398823,,2.9728630853000566,
2023-08-05,2023-08,2023,28.37,12.126189999398823,,2.9728630853000566,
2023-08-06,2023-08,2023,28.24,12.126189999398823,,2.9728630853000566,
2023-08-07,2023-08,2023,29.12,12.53324979101038,,2.9728630853000566,
2023-08-08,2023-08,2023,30.04,12.839735654980268,,2.9728630853000566,
2023-08-09,2023-08,2023,34.87,12.992475697829066,,2.9728630853000566,
2023-08-10,2023-08,2023,38.48,12.908713783035541,,2.9728630853000566,
2023-08-11,2023-08,2023,35.48,12.959971983145373,,2.9728630853000566,
2023-08-12,2023-08,2023,32.29,12.959971983145373,,2.9728630853000566,
2023-08-13,2023-08,2023,33.31,12.959971983145373,,2.9728630853000566,
2023-08-14,2023-08,2023,33.59,12.914292240901483,,2.9728630853000566,
2023-08-15,2023-08,2023,34.88,13.045222640372224,,2.9728630853000566,
2023-08-16,2023-08,2023,37.32,12.95629024334697,,2.9728630853000566,
2023-08-17,2023-08,2023,37.58,13.104152726717295,,2.9728630853000566,
2023-08-18,2023-08,2023,35.28,13.12138271778784,,2.9728630853000566,
2023-08-19,2023-08,2023,37.1,13.12138271778784,,2.9728630853000566,
2023-08-20,2023-08,2023,39.78,13.12138271778784,,2.9728630853000566,
2023-08-21,2023-08,2023,42.34,13.425230921983674,,2.9728630853000566,
2023-08-22,2023-08,2023,44.54,13.385925258341087,,2.9728630853000566,
2023-08-23,2023-08,2023,39.06,13.381722067014133,,2.9728630853000566,
2023-08-24,2023-08,2023,32.68,13.352553805321048,,2.9728630853000566,
2023-08-25,2023-08,2023,33.76,13.384909392624175,,2.9728630853000566,
2023-08-26,2023-08,2023,35.2,13.384909392624175,,2.9728630853000566,
2023-08-27,2023-08,2023,33.62,13.384909392624175,,2.9728630853000566,
2023-08-28,2023-08,2023,35.43,13.937762170387845,,2.9728630853000566,
2023-08-29,2023-08,2023,37.58,13.952559580919912,,2.9728630853000566,
2023-08-30,2023-08,2023,36.44,13.817403651282714,,2.9728630853000566,
2023-08-31,2023-08,2023,38.4,13.3440563148274,,2.9728630853000566,
2023-09-01,2023-09,2023,33.21,13.21498450648887,,2.9728630853000566,
2023-09-02,2023-09,2023,34.04,13.21498450648887,,2.9728630853000566,
2023-09-03,2023-09,2023,31.61,13.21498450648887,,2.9728630853000566,
2023-09-04,2023-09,2023,33.67,13.21498450648887,,2.9728630853000566,
2023-09-05,2023-09,2023,34.64,13.543194774815548,,2.9728630853000566,
2023-09-06,2023-09,2023,33.99,13.303027944811962,,2.9728630853000566,
2023-09-07,2023-09,2023,31.12,13.316909809228992,,2.9728630853000566,
2023-09-08,2023-09,2023,34.35,13.338272000865556,,2.9728630853000566,
2023-09-09,2023-09,2023,36.6,13.338272000865556,,2.9728630853000566,
2023-09-10,2023-09,2023,38.27,13.338272000865556,,2.9728630853000566,
2023-09-11,2023-09,2023,38.71,13.496407172887164,,2.9728630853000566,
2023-09-12,2023-09,2023,35.78,13.52446823316474,,2.9728630853000566,
2023-09-13,2023-09,2023,35.33,13.663638002438072,,2.9728630853000566,
2023-09-14,2023-09,2023,37.82,13.802329002489099,,2.9728630853000566,
2023-09-15,2023-09,2023,35.42,13.957135256701259,,2.9728630853000566,
2023-09-16,2023-09,2023,38.17,13.957135256701259,,2.9728630853000566,
2023-09-17,2023-09,2023,37.23,13.957135256701259,,2.9728630853000566,
2023-09-18,2023-09,2023,37.17,13.991307039243805,,2.9728630853000566,
2023-09-19,2023-09,2023,35.87,14.07425636942398,,2.9728630853000566,
2023-09-20,2023-09,2023,37.4,14.088252482530104,,2.9728630853000566,
2023-09-21,2023-09,2023,37.76,14.028606329272927,,2.9728630853000566,
2023-09-22,2023-09,2023,40.32,14.075012525628638,,2.9728630853000566,
2023-09-23,2023-09,2023,42.22,14.075012525628638,,2.9728630853000566,
2023-09-24,2023-09,2023,40.76,14.075012525628638,,2.9728630853000566,
2023-09-25,2023-09,2023,44.79,14.19033257954119,,2.9728630853000566,
2023-09-26,2023-09,2023,41.55,14.266489921968603,,2.9728630853000566,
2023-09-27,2023-09,2023,38.95,14.255728208735794,,2.9728630853000566,
2023-09-28,2023-09,2023,41.64,14.342817268801062,,2.9728630853000566,
2023-09-29,2023-09,2023,38.63,14.343145616698378,,2.9728630853000566,
2023-09-30,2023-09,2023,38.81,14.343145616698378,,2.9728630853000566,
2023-10-01,2023-10,2023,39.79,14.343145616698378,,2.9728630853000566,
2023-10-02,2023-10,2023,38.67,14.418427485770119,,2.9728630853000566,
2023-10-03,2023-10,2023,33.59,14.224038726250535,,2.9728630853000566,
2023-10-04,2023-10,2023,34.51,13.995034478819997,,2.9728630853000566,
2023-10-05,2023-10,2023,35.5,14.036411857779527,,2.9728630853000566,
2023-10-06,2023-10,2023,34.42,14.304088478975865,,2.9728630853000566,
2023-10-07,2023-10,2023,36.87,14.304088478975865,,2.9728630853000566,
2023-10-08,2023-10,2023,37.76,14.304088478975865,,2.9728630853000566,
2023-10-09,2023-10,2023,42.25,14.665325315787223,,2.9728630853000566,
2023-10-10,2023-10,2023,46.29,15.125642076205754,,2.9728630853000566,
2023-10-11,2023-10,2023,45.74,15.059716881580867,,2.9728630853000566,
2023-10-12,2023-10,2023,46.49,15.523522844802866,,2.9728630853000566,
2023-10-13,2023-10,2023,51.2,16.217967973777178,,2.9728630853000566,
2023-10-14,2023-10,2023,50.4,16.217967973777178,,2.9728630853000566,
2023-10-15,2023-10,2023,50.84,16.217967973777178,,2.9728630853000566,
2023-10-16,2023-10,2023,49.52,16.212187577110257,,2.9728630853000566,
2023-10-17,2023-10,2023,41.76,16.150227310231283,,2.9728630853000566,
2023-10-18,2023-10,2023,42.3,16.063495880686027,,2.9728630853000566,
2023-10-19,2023-10,2023,41.15,16.01705803697806,,2.9728630853000566,
2023-10-20,2023-10,2023,43.95,16.014102911948584,,2.9728630853000566,
2023-10-21,2023-10,2023,44.35,16.014102911948584,,2.9728630853000566,
2023-10-22,2023-10,2023,46.16,16.014102911948584,,2.9728630853000566,
2023-10-23,2023-10,2023,46.25,15.892841960381945,,2.9728630853000566,
2023-10-24,2023-10,2023,47.0,15.57235891179766,,2.9728630853000566,
2023-10-25,2023-10,2023,45.93,15.768816064944811,,2.9728630853000566,
2023-10-26,2023-10,2023,46.08,15.764249933897421,,2.9728630853000566,
2023-10-27,2023-10,2023,44.17,15.824231087073088,,2.9728630853000566,
2023-10-28,2023-10,2023,45.09,15.824231087073088,,2.9728630853000566,
2023-10-29,2023-10,2023,45.15,15.824231087073088,,2.9728630853000566,
2023-10-30,2023-10,2023,47.34,14.910730042485557,,2.9728630853000566,
2023-10-31,2023-10,2023,42.99,14.252418758211704,,2.9728630853000566,
2023-11-01,2023-11,2023,34.68,14.225350492668861,,2.9728630853000566,
2023-11-02,2023-11,2023,32.47,14.388722261552347,,2.9728630853000566,
2023-11-03,2023-11,2023,36.04,14.403151037486625,,2.9728630853000566,
2023-11-04,2023-11,2023,37.97,14.403151037486625,,2.9728630853000566,
2023-11-05,2023-11,2023,39.42,14.403151037486625,,2.9728630853000566,
2023-11-06,2023-11,2023,38.06,13.822165663030782,,2.9728630853000566,
2023-11-07,2023-11,2023,41.62,13.864459902567743,,2.9728630853000566,
2023-11-08,2023-11,2023,40.92,14.322422691155696,,2.9728630853000566,
2023-11-09,2023-11,2023,37.39,14.526940959304769,,2.9728630853000566,
2023-11-10,2023-11,2023,34.47,14.354963927031639,,2.9728630853000566,
2023-11-11,2023-11,2023,31.54,14.354963927031639,,2.9728630853000566,
2023-11-12,2023-11,2023,28.68,14.354963927031639,,2.9728630853000566,
2023-11-13,2023-11,2023,30.27,14.30740578349742,,2.9728630853000566,
2023-11-14,2023-11,2023,35.19,14.205709609092926,,2.9728630853000566,
2023-11-15,2023-11,2023,40.49,13.907478185264825,,2.9728630853000566,
2023-11-16,2023-11,2023,41.49,13.864320718553492,,2.9728630853000566,
2023-11-17,2023-11,2023,38.18,13.780484413846564,,2.9728630853000566,
2023-11-18,2023-11,2023,37.64,13.780484413846564,,2.9728630853000566,
2023-11-19,2023-11,2023,37.05,13.780484413846564,,2.9728630853000566,
2023-11-20,2023-11,2023,38.02,13.713179097958426,,2.9728630853000566,
2023-11-21,2023-11,2023,39.71,13.737370875994637,,2.9728630853000566,
2023-11-22,2023-11,2023,40.24,13.811636785084707,,2.9728630853000566,
2023-11-23,2023-11,2023,40.88,13.811636785084707,,2.9728630853000566,
2023-11-24,2023-11,2023,44.11,13.91683007688464,,2.9728630853000566,
2023-11-25,2023-11,2023,43.35,13.91683007688464,,2.9728630853000566,
2023-11-26,2023-11,2023,45.18,13.91683007688464,,2.9728630853000566,
2023-11-27,2023-11,2023,42.4,13.109849544105211,,2.9728630853000566,
2023-11-28,2023-11,2023,41.14,12.819281180065602,,2.9728630853000566,
2023-11-29,2023-11,2023,38.99,12.802998723774941,,2.9728630853000566,
2023-11-30,2023-11,2023,38.34,13.260434148818938,,2.9728630853000566,
2023-12-01,2023-12,2023,41.31,13.512086197220206,,2.9728630853000566,
2023-12-02,2023-12,2023,42.11,13.512086197220206,,2.9728630853000566,
2023-12-03,2023-12,2023,42.15,13.512086197220206,,2.9728630853000566,
2023-12-04,2023-12,2023,40.39,13.426679254308308,,2.9728630853000566,
2023-12-05,2023-12,2023,38.87,13.37574935114844,,2.9728630853000566,
2023-12-06,2023-12,2023,36.85,13.703561789658501,,2.9728630853000566,
2023-12-07,2023-12,2023,38.16,13.920439188781128,,2.9728630853000566,
2023-12-08,2023-12,2023,37.61,13.972991367843477,,2.9728630853000566,
2023-12-09,2023-12,2023,33.72,13.972991367843477,,2.9728630853000566,
2023-12-10,2023-12,2023,35.2,13.972991367843477,,2.9728630853000566,
2023-12-11,2023-12,2023,35.38,13.841760500274491,,2.9728630853000566,
2023-12-12,2023-12,2023,33.28,13.424241495486854,,2.9728630853000566,
2023-12-13,2023-12,2023,32.59,13.412790278570911,,2.9728630853000566,
2023-12-14,2023-12,2023,32.42,13.31631539670394,,2.9728630853000566,
2023-12-15,2023-12,2023,31.35,13.07439000685074,,2.9728630853000566,
2023-12-16,2023-12,2023,34.14,13.07439000685074,,2.9728630853000566,
2023-12-17,2023-12,2023,34.61,13.07439000685074,,2.9728630853000566,
2023-12-18,2023-12,2023,34.98,13.175482917758572,,2.9728630853000566,
2023-12-19,2023-12,2023,32.05,13.129785631619251,,2.9728630853000566,
2023-12-20,2023-12,2023,31.47,13.005433937307757,,2.9728630853000566,
2023-12-21,2023-12,2023,32.58,13.019361810105712,,2.9728630853000566,
2023-12-22,2023-12,2023,31.55,12.931079425516888,,2.9728630853000566,
2023-12-23,2023-12,2023,31.85,12.931079425516888,,2.9728630853000566,
2023-12-24,2023-12,2023,33.18,12.931079425516888,,2.9728630853000566,
2023-12-25,2023-12,2023,35.87,12.931079425516888,,2.9728630853000566,
2023-12-26,2023-12,2023,36.66,12.914570878843532,,2.9728630853000566,
2023-12-27,2023-12,2023,35.84,13.071514591342302,,2.9728630853000566,
2023-12-28,2023-12,2023,33.1,12.966639707530646,,2.9728630853000566,
2023-12-29,2023-12,2023,32.64,13.0473278123082,,2.9728630853000566,
2023-12-30,2023-12,2023,29.93,13.0473278123082,,2.9728630853000566,
2023-12-31,2023-12,2023,30.41,13.0473278123082,,2.9728630853000566,
2024-01-01,2024-01,2024,31.22,13.0473278123082,,4.016247251001291,
2024-01-02,2024-01,2024,32.7,11.813426227272663,,4.016247251001291,
2024-01-03,2024-01,2024,31.4,12.266198167136773,,4.016247251001291,
2024-01-04,2024-01,2024,32.91,12.636024398723054,,4.016247251001291,
2024-01-05,2024-01,2024,33.87,12.933201663481972,,4.016247251001291,
2024-01-06,2024-01,2024,34.53,12.933201663481972,,4.016247251001291,
2024-01-07,2024-01,2024,37.55,12.933201663481972,,4.016247251001291,
2024-01-08,2024-01,2024,34.5,12.709133029585782,,4.016247251001291,
2024-01-09,2024-01,2024,31.48,12.468190424366105,,4.016247251001291,
2024-01-10,2024-01,2024,30.52,12.248573954443374,,4.016247251001291,
2024-01-11,2024-01,2024,30.59,12.005016650893051,,4.016247251001291,
2024-01-12,2024-01,2024,30.72,12.14333204014139,,4.016247251001291,
2024-01-13,2024-01,2024,33.86,12.14333204014139,,4.016247251001291,
2024-01-14,2024-01,2024,32.4,12.14333204014139,,4.016247251001291,
2024-01-15,2024-01,2024,29.89,12.14333204014139,,4.016247251001291,
2024-01-16,2024-01,2024,28.73,12.12147478871911,,4.016247251001291,
2024-01-17,2024-01,2024,26.63,12.083112037154372,,4.016247251001291,
2024-01-18,2024-01,2024,27.0,12.06407280367627,,4.016247251001291,
2024-01-19,2024-01,2024,28.43,11.998026849298812,,4.016247251001291,
2024-01-20,2024-01,2024,27.97,11.998026849298812,,4.016247251001291,
2024-01-21,2024-01,2024,27.02,11.998026849298812,,4.016247251001291,
2024-01-22,2024-01,2024,27.67,11.90458799151953,,4.016247251001291,
2024-01-23,2024-01,2024,27.36,11.912167967976565,,4.016247251001291,
2024-01-24,2024-01,2024,26.51,11.981921545019881,,4.016247251001291,
2024-01-25,2024-01,2024,28.97,11.933062015706353,,4.016247251001291,
2024-01-26,2024-01,2024,26.72,12.01314352534212,,4.016247251001291,
2024-01-27,2024-01,2024,27.17,12.01314352534212,,4.016247251001291,
2024-01-28,2024-01,2024,26.85,12.01314352534212,,4.016247251001291,
2024-01-29,2024-01,2024,28.37,10.694916557033515,,4.016247251001291,
2024-01-30,2024-01,2024,27.85,10.88526777856932,,4.016247251001291,
2024-01-31,2024-01,2024,30.53,11.27850155100616,,4.016247251001291,
2024-02-01,2024-02,2024,28.32,11.080926240600453,,4.016247251001291,
2024-02-02,2024-02,2024,27.89,11.12747465107984,,4.016247251001291,
2024-02-03,2024-02,2024,29.17,11.12747465107984,,4.016247251001291,
2024-02-04,2024-02,2024,30.35,11.12747465107984,,4.016247251001291,
2024-02-05,2024-02,2024,29.69,11.190939605055519,,4.016247251001291,
2024-02-06,2024-02,2024,27.78,11.265059958947505,,4.016247251001291,
2024-02-07,2024-02,2024,27.42,11.24896593363124,,4.016247251001291,
2024-02-08,2024-02,2024,27.0,11.104198293212194,,4.016247251001291,
2024-02-09,2024-02,2024,26.98,10.943056899853874,,4.016247251001291,
2024-02-10,2024-02,2024,25.17,10.943056899853874,,4.016247251001291,
2024-02-11,2024-02,2024,25.39,10.943056899853874,,4.016247251001291,
2024-02-12,2024-02,2024,25.41,10.739798140215596,,4.016247251001291,
2024-02-13,2024-02,2024,25.6,10.720041343108194,,4.016247251001291,
2024-02-14,2024-02,2024,24.5,10.800647155627056,,4.016247251001291,
2024-02-15,2024-02,2024,24.73,10.817347040632786,,4.016247251001291,
2024-02-16,2024-02,2024,24.77,10.775438730585297,,4.016247251001291,
2024-02-17,2024-02,2024,24.77,10.775438730585297,,4.016247251001291,
2024-02-18,2024-02,2024,24.04,10.775438730585297,,4.016247251001291,
2024-02-19,2024-02,2024,23.34,10.775438730585297,,4.016247251001291,
2024-02-20,2024-02,2024,24.0,10.802431994197772,,4.016247251001291,
2024-02-21,2024-02,2024,23.91,10.810161910773802,,4.016247251001291,
2024-02-22,2024-02,2024,23.27,10.859682703585607,,4.016247251001291,
2024-02-23,2024-02,2024,22.32,10.868011795639031,,4.016247251001291,
2024-02-24,2024-02,2024,23.36,10.868011795639031,,4.016247251001291,
2024-02-25,2024-02,2024,24.49,10.868011795639031,,4.016247251001291,
2024-02-26,2024-02,2024,24.08,11.20633005026545,,4.016247251001291,
2024-02-27,2024-02,2024,23.99,11.423516084474379,,4.016247251001291,
2024-02-28,2024-02,2024,25.3,11.741481879908862,,4.016247251001291,
2024-02-29,2024-02,2024,24.45,11.770644390704227,,4.016247251001291,
2024-03-01,2024-03,2024,24.94,12.16566341531781,,4.016247251001291,
2024-03-02,2024-03,2024,24.68,12.16566341531781,,4.016247251001291,
2024-03-03,2024-03,2024,25.12,12.16566341531781,,4.016247251001291,
2024-03-04,2024-03,2024,25.41,12.576545626838238,,4.016247251001291,
2024-03-05,2024-03,2024,27.77,12.731848694096348,,4.016247251001291,
2024-03-06,2024-03,2024,27.38,12.691274209618621,,4.016247251001291,
2024-03-07,2024-03,2024,26.08,12.482776669129011,,4.016247251001291,
2024-03-08,2024-03,2024,26.05,12.46996448828176,,4.016247251001291,
2024-03-09,2024-03,2024,27.3,12.46996448828176,,4.016247251001291,
2024-03-10,2024-03,2024,27.35,12.46996448828176,,4.016247251001291,
2024-03-11,2024-03,2024,26.01,12.236789212558133,,4.016247251001291,
2024-03-12,2024-03,2024,24.63,12.277874614423766,,4.016247251001291,
2024-03-13,2024-03,2024,25.46,12.310005808510642,,4.016247251001291,
2024-03-14,2024-03,2024,25.5,12.464093140186455,,4.016247251001291,
2024-03-15,2024-03,2024,26.31,12.681885254136825,,4.016247251001291,
2024-03-16,2024-03,2024,27.86,12.681885254136825,,4.016247251001291,
2024-03-17,2024-03,2024,28.25,12.681885254136825,,4.016247251001291,
2024-03-18,2024-03,2024,29.26,12.688496825113814,,4.016247251001291,
2024-03-19,2024-03,2024,28.68,12.726820320080407,,4.016247251001291,
2024-03-20,2024-03,2024,28.42,12.694041415042925,,4.016247251001291,
2024-03-21,2024-03,2024,26.91,12.625115171057057,,4.016247251001291,
2024-03-22,2024-03,2024,27.33,12.779967552449145,,4.016247251001291,
2024-03-23,2024-03,2024,26.95,12.779967552449145,,4.016247251001291,
2024-03-24,2024-03,2024,26.06,12.779967552449145,,4.016247251001291,
2024-03-25,2024-03,2024,28.52,12.930049277417101,,4.016247251001291,
2024-03-26,2024-03,2024,27.57,12.910439401049308,,4.016247251001291,
2024-03-27,2024-03,2024,27.87,12.934447062743132,,4.016247251001291,
2024-03-28,2024-03,2024,28.0,13.001452492450266,,4.016247251001291,
2024-03-29,2024-03,2024,28.19,13.001452492450266,,4.016247251001291,
2024-03-30,2024-03,2024,28.93,13.001452492450266,,4.016247251001291,
2024-03-31,2024-03,2024,29.86,13.001452492450266,,4.016247251001291,
2024-04-01,2024-04,2024,32.05,13.630756337139822,,4.016247251001291,
2024-04-02,2024-04,2024,28.07,13.918612902184734,,4.016247251001291,
2024-04-03,2024-04,2024,26.26,13.564386400053833,,4.016247251001291,
2024-04-04,2024-04,2024,26.32,13.176665652769563,,4.016247251001291,
2024-04-05,2024-04,2024,26.19,13.370950516145976,,4.016247251001291,
2024-04-06,2024-04,2024,27.54,13.370950516145976,,4.016247251001291,
2024-04-07,2024-04,2024,27.48,13.370950516145976,,4.016247251001291,
2024-04-08,2024-04,2024,26.98,13.384737414875882,,4.016247251001291,
2024-04-09,2024-04,2024,28.44,13.33254843845093,,4.016247251001291,
2024-04-10,2024-04,2024,29.01,13.377503105585122,,4.016247251001291,
2024-04-11,2024-04,2024,29.6,13.809854142148575,,4.016247251001291,
2024-04-12,2024-04,2024,30.85,13.97214771929094,,4.016247251001291,
2024-04-13,2024-04,2024,28.89,13.97214771929094,,4.016247251001291,
2024-04-14,2024-04,2024,29.65,13.97214771929094,,4.016247251001291,
2024-04-15,2024-04,2024,30.46,13.923500635789305,,4.016247251001291,
2024-04-16,2024-04,2024,32.75,14.064624027753093,,4.016247251001291,
2024-04-17,2024-04,2024,32.31,13.89680877353505,,4.016247251001291,
2024-04-18,2024-04,2024,31.31,13.863157557624907,,4.016247251001291,
2024-04-19,2024-04,2024,31.92,13.838287445851122,,4.016247251001291,
2024-04-20,2024-04,2024,30.34,13.838287445851122,,4.016247251001291,
2024-04-21,2024-04,2024,30.46,13.838287445851122,,4.016247251001291,
2024-04-22,2024-04,2024,29.72,13.73357503588039,,4.016247251001291,
2024-04-23,2024-04,2024,29.21,13.721693810606897,,4.016247251001291,
2024-04-24,2024-04,2024,29.21,13.582625463612462,,4.016247251001291,
2024-04-25,2024-04,2024,31.04,13.622740367023185,,4.016247251001291,
2024-04-26,2024-04,2024,29.82,13.599871129852565,,4.016247251001291,
2024-04-27,2024-04,2024,29.99,13.599871129852565,,4.016247251001291,
2024-04-28,2024-04,2024,29.84,13.599871129852565,,4.016247251001291,
2024-04-29,2024-04,2024,29.05,11.628854441854527,,4.016247251001291,
2024-04-30,2024-04,2024,29.17,11.825628275277412,,4.016247251001291,
2024-05-01,2024-05,2024,29.03,12.150774693102358,,4.016247251001291,
2024-05-02,2024-05,2024,30.52,12.346244252079954,,4.016247251001291,
2024-05-03,2024-05,2024,30.95,12.247161480791632,,4.016247251001291,
2024-05-04,2024-05,2024,29.16,12.247161480791632,,4.016247251001291,
2024-05-05,2024-05,2024,29.96,12.247161480791632,,4.016247251001291,
2024-05-06,2024-05,2024,31.92,12.21863814189276,,4.016247251001291,
2024-05-07,2024-05,2024,31.57,12.407654040701145,,4.016247251001291,
2024-05-08,2024-05,2024,30.58,12.14732209145042,,4.016247251001291,
2024-05-09,2024-05,2024,30.63,12.259965863994278,,4.016247251001291,
2024-05-10,2024-05,2024,30.76,12.176620182657821,,4.016247251001291,
2024-05-11,2024-05,2024,29.76,12.176620182657821,,4.016247251001291,
2024-05-12,2024-05,2024,30.1,12.176620182657821,,4.016247251001291,
2024-05-13,2024-05,2024,29.55,12.062126181020172,,4.016247251001291,
2024-05-14,2024-05,2024,29.71,11.979363053832925,,4.016247251001291,
2024-05-15,2024-05,2024,30.22,11.984488671014454,,4.016247251001291,
2024-05-16,2024-05,2024,30.51,12.003201702984876,,4.016247251001291,
2024-05-17,2024-05,2024,31.58,11.869256466838495,,4.016247251001291,
2024-05-18,2024-05,2024,31.49,11.869256466838495,,4.016247251001291,
2024-05-19,2024-05,2024,31.54,11.869256466838495,,4.016247251001291,
2024-05-20,2024-05,2024,32.05,12.002073532204486,,4.016247251001291,
2024-05-21,2024-05,2024,32.62,12.046536832404563,,4.016247251001291,
2024-05-22,2024-05,2024,34.21,11.911351778254582,,4.016247251001291,
2024-05-23,2024-05,2024,35.46,11.989718298473875,,4.016247251001291,
2024-05-24,2024-05,2024,35.18,11.97520026908357,,4.016247251001291,
2024-05-25,2024-05,2024,34.43,11.97520026908357,,4.016247251001291,
2024-05-26,2024-05,2024,33.75,11.97520026908357,,4.016247251001291,
2024-05-27,2024-05,2024,35.1,11.97520026908357,,4.016247251001291,
2024-05-28,2024-05,2024,34.18,11.932256873510427,,4.016247251001291,
2024-05-29,2024-05,2024,34.56,11.943273934417716,,4.016247251001291,
2024-05-30,2024-05,2024,34.51,11.998615497326432,,4.016247251001291,
2024-05-31,2024-05,2024,35.09,12.022643084910003,,4.016247251001291,
2024-06-01,2024-06,2024,33.32,12.022643084910003,,4.016247251001291,
2024-06-02,2024-06,2024,34.22,12.022643084910003,,4.016247251001291,
2024-06-03,2024-06,2024,37.34,13.464438169788382,,4.016247251001291,
2024-06-04,2024-06,2024,36.0,13.121420811443453,,4.016247251001291,
2024-06-05,2024-06,2024,34.96,12.576430917709992,,4.016247251001291,
2024-06-06,2024-06,2024,34.03,12.3872167924617,,4.016247251001291,
2024-06-07,2024-06,2024,33.43,12.251823639787546,,4.016247251001291,
2024-06-08,2024-06,2024,34.42,12.251823639787546,,4.016247251001291,
2024-06-09,2024-06,2024,33.67,12.251823639787546,,4.016247251001291,
2024-06-10,2024-06,2024,33.38,12.485738970396868,,4.016247251001291,
2024-06-11,2024-06,2024,34.81,12.417101052825888,,4.016247251001291,
2024-06-12,2024-06,2024,35.23,12.541994410752347,,4.016247251001291,
2024-06-13,2024-06,2024,36.26,12.53138068972125,,4.016247251001291,
2024-06-14,2024-06,2024,35.27,12.560904358313104,,4.016247251001291,
2024-06-15,2024-06,2024,32.99,12.560904358313104,,4.016247251001291,
2024-06-16,2024-06,2024,33.03,12.560904358313104,,4.016247251001291,
2024-06-17,2024-06,2024,34.62,12.51210241948332,,4.016247251001291,
2024-06-18,2024-06,2024,34.46,12.484400144286182,,4.016247251001291,
2024-06-19,2024-06,2024,35.55,12.484400144286182,,4.016247251001291,
2024-06-20,2024-06,2024,36.59,12.643189715691562,,4.016247251001291,
2024-06-21,2024-06,2024,34.17,12.553044962324492,,4.016247251001291,
2024-06-22,2024-06,2024,34.18,12.553044962324492,,4.016247251001291,
2024-06-23,2024-06,2024,34.08,12.553044962324492,,4.016247251001291,
2024-06-24,2024-06,2024,33.95,12.528973549306846,,4.016247251001291,
2024-06-25,2024-06,2024,35.17,12.465036109069088,,4.016247251001291,
2024-06-26,2024-06,2024,35.75,12.463249518419444,,4.016247251001291,
2024-06-27,2024-06,2024,34.33,12.480432551455111,,4.016247251001291,
2024-06-28,2024-06,2024,34.3,12.580454059982204,,4.016247251001291,
2024-06-29,2024-06,2024,34.45,12.580454059982204,,4.016247251001291,
2024-06-30,2024-06,2024,35.09,12.580454059982204,,4.016247251001291,
2024-07-01,2024-07,2024,34.08,11.867025017975665,,4.016247251001291,
